M_X,alpha,mean,rms
1850,0.026000000000000002,1823.3704050648741,52.32654329524573
1850,0.018,1824.5621464184655,51.21400138654712
1850,0.027000000000000003,1823.370405135641,52.3265430365744
1850,0.028999999999999998,1823.3704047888327,52.32654337416776
1850,0.03,1824.477210603137,51.03630788739075
1860,0.006,1839.2577345262662,45.6131314123596
1850,0.027999999999999997,1823.3704049880907,52.32654335213349
1860,0.007,1839.2577341856186,45.61313160123502
1860,0.008,1839.2577344232564,45.61313127888804
1860,0.009,1839.2577345860288,45.61313138831246
1860,0.01,1840.1298566131834,44.38041744805166
1860,0.011000000000000001,1838.3038394280484,46.51839006409736
1860,0.012,1838.3038392872136,46.51839018951093
1860,0.014,1838.3038393702284,46.518390210612566
1860,0.013,1838.3038392191518,46.518390244016814
1860,0.005,1840.9406324043455,45.76073117942302
1860,0.016,1834.356622642782,51.64633956730624
1860,0.015,1838.8050903082826,45.596377063576924
1860,0.018,1834.3566228287825,51.646339188610675
1860,0.019000000000000003,1834.3566227085755,51.646339472188295
1860,0.017,1834.3566226194494,51.64633961401092
1860,0.02,1834.8796116767066,51.03512033752509
1860,0.021,1836.2898782875386,53.156272681380244
1860,0.023,1836.2898784329968,53.15627262102225
1860,0.022000000000000002,1836.289878379912,53.156272413461686
1860,0.024,1836.2898784812194,53.15627212389659
1860,0.025,1837.350608531302,51.606290986388615
1860,0.026,1833.2901893149801,52.65374842991975
1860,0.027,1833.2901892527977,52.65374831842547
1860,0.028999999999999998,1833.2901893561773,52.65374819513351
1870,0.005,1850.8453867157466,45.96457038415201
1870,0.007,1849.3847782344374,45.960262083865146
1870,0.006,1849.3847784232842,45.960261978803196
1870,0.01,1850.098455912589,44.65353978062439
1870,0.013,1848.0692609094986,46.79145456723452
1870,0.009,1849.3847780963047,45.9602622192871
1870,0.014,1848.0692610070785,46.79145452028172
1870,0.012,1848.0692610030414,46.79145427105269
1870,0.008,1849.384778395135,45.9602619895176
1870,0.011,1848.0692610943609,46.791454325270344
1860,0.03,1834.9091805449355,50.61468915637861
1860,0.028,1833.2901894207114,52.653748213294335
1870,0.016,1843.8212593217427,52.03848146620486
1870,0.015000000000000001,1843.8212591243164,52.03848169181199
1870,0.018,1843.8212590087303,52.038481800848274
1870,0.02,1845.0431604065489,51.17371547810313
1870,0.017,1843.8212591279469,52.038481648349595
1870,0.019,1843.8212592115103,52.03848178730934
1870,0.023,1845.781391342948,53.508541655943624
1870,0.022,1845.7813916682546,53.50854144144292
1870,0.024,1845.7813916628154,53.50854161690394
1870,0.025,1847.1994736776953,52.15618022550264
1870,0.021,1845.7813916839734,53.508541661595935
1870,0.026,1843.2448817302352,52.70174977383281
1870,0.027,1843.2448816723013,52.70174968702565
1870,0.028,1843.2448817472211,52.701749822716785
1880,0.005,1860.7147909426587,46.274890635846845
1870,0.028999999999999998,1843.2448818323326,52.70174962786123
1880,0.005999999999999999,1859.2931508642816,45.973052227743636
1880,0.007,1859.293151165979,45.97305193903153
1880,0.008,1859.2931506390823,45.973052433245954
1880,0.009000000000000001,1859.2931510851572,45.97305228144762
1880,0.013000000000000001,1858.1138968761845,46.832400176648775
1880,0.011999999999999999,1858.1138967702448,46.832400153779545
1880,0.014,1858.1138969292563,46.83240017328799
1880,0.016,1853.8628649792279,52.377896267178905
1880,0.015,1858.7263105260652,45.84095511397646
1880,0.018000000000000002,1853.8628652570294,52.37789618330672
1880,0.011,1858.113896881668,46.832399898539045
1880,0.017,1853.8628655440684,52.37789570754944
1880,0.019,1853.8628652990726,52.37789592856963
1880,0.020999999999999998,1855.5499023779562,54.17271774629803
1880,0.02,1854.5933798122282,51.815749389382226
1880,0.022,1855.5499020262737,54.17271800976554
1880,0.023999999999999997,1855.549902337175,54.17271753881537
1880,0.023,1855.5499019697909,54.17271811047038
1880,0.026000000000000002,1853.0957529378754,53.084611243310746
1880,0.025,1856.9328763801443,52.403889332158144
1880,0.028,1853.095752507292,53.084611422159846
1880,0.029,1853.095752825867,53.08461137995748
1880,0.01,1859.8169864106294,45.04274032603561
1880,0.027,1853.0957525873623,53.084611509204976
1890,0.006,1868.9380642890244,46.30543027532449
1880,0.03,1853.9135173687084,52.28324359431819
1890,0.007,1868.9380641361172,46.30542992674297
1890,0.008,1868.9380639066035,46.30543040951073
1890,0.009999999999999998,1868.9380638107707,46.305430402858484
1890,0.013,1867.892494393015,47.395840079529556
1890,0.014,1867.8924945169092,47.39583997616136
1890,0.012,1867.8924944500097,47.395839894167324
1890,0.009000000000000001,1868.9380639067383,46.3054302157912
1890,0.017,1863.703878245772,52.503101939481155
1890,0.016,1863.703878092334,52.503102247482374
1890,0.015000000000000001,1863.703878128311,52.503102174830204
1890,0.018000000000000002,1863.703878178866,52.50310223926505
1890,0.019,1863.7038783421071,52.50310199900245
1890,0.011,1867.8924945379672,47.39583990744573
1890,0.022,1865.591951472917,54.0603618309126
1890,0.019999999999999997,1863.703878193209,52.50310195060315
1890,0.023,1865.5919511995294,54.06036202799901
1890,0.020999999999999998,1865.591951028063,54.06036212173792
1890,0.024,1865.5919514265688,54.06036179643184
1890,0.025,1866.70773088976,53.12443567464941
1890,0.026,1862.6917938234637,53.87455713319707
1890,0.027,1862.691793869289,53.874556930668405
1890,0.029,1862.6917936603613,53.87455717145725
1890,0.028,1862.6917936963202,53.874557070354975
1900,0.005,1880.3436314209687,46.58076144606509
1900,0.006,1879.2392025729198,46.38674614566697
1900,0.007,1879.2392025757015,46.38674635395935
1900,0.008,1879.2392026110927,46.38674628188169
1900,0.01,1880.1076524192165,44.79747800854954
1900,0.009000000000000001,1879.239202651186,46.38674630337951
1900,0.011,1877.8545330947481,47.45831948529126
1900,0.012,1877.8545329946712,47.45831949560368
1900,0.013,1877.8545327483034,47.45831995222988
1900,0.014,1877.8545329456488,47.45831964419669
1900,0.015,1878.41760172528,46.64239845841889
1900,0.016,1873.582109881081,52.907229477361454
1900,0.016999999999999998,1873.5821099412062,52.90722970532828
1900,0.018000000000000002,1873.5821099000534,52.90722960543161
1900,0.019,1873.5821098758024,52.90722960317404
1900,0.02,1874.2414929814327,52.52771212893658
1900,0.020999999999999998,1875.699771988393,54.248392203697136
1900,0.022,1875.699771835243,54.248392395980176
1900,0.023000000000000003,1875.6997720770248,54.248391913884134
1900,0.025,1876.8577173746457,53.03733730364203
1900,0.026,1872.1091850731323,54.550882003110154
1900,0.027,1872.1091849504933,54.55088175770508
1900,0.024,1875.6997720877846,54.248391926875826
1900,0.028,1872.1091847879668,54.55088203370416
1900,0.03,1874.33186060354,52.089524806388575
1900,0.029,1872.109184876987,54.55088215751002
1910,0.005,1890.4035077638293,46.97599897054272
1910,0.006,1888.6787266659624,46.93368949451753
1910,0.008,1888.6787265764644,46.93368949754365
1910,0.006999999999999999,1888.6787267931088,46.93368930162509
1910,0.009000000000000001,1888.6787268122127,46.933689317336075
1910,0.012,1887.2199287823476,48.368808126524605
1910,0.011000000000000001,1887.2199287055,48.36880838045441
1910,0.013,1887.2199286521002,48.368808157428255
1910,0.01,1889.5126515242046,45.622676239442754
1910,0.015,1888.4515003853803,46.58772941562443
1910,0.016,1883.7677036409573,53.11769410200242
1910,0.013999999999999999,1887.2199286984333,48.368808140262765
1910,0.016999999999999998,1883.7677039607217,53.11769391617691
1910,0.018000000000000002,1883.7677040982285,53.11769376168322
1910,0.02,1884.0131867011935,52.7082482686775
1910,0.021,1886.0610951137712,53.9257987504433
1910,0.022000000000000002,1886.0610954240162,53.92579870721105
1910,0.019,1883.767703798876,53.117694062793824
1910,0.026,1882.1478210460934,54.81586367761662
1910,0.025,1886.5800335029285,53.60772411299924
1910,0.027,1882.1478209096076,54.81586359430182
1910,0.027999999999999997,1882.1478208439185,54.81586390505351
1910,0.023,1886.0610950860814,53.92579849607554
1910,0.024,1886.0610952097627,53.92579861239631
1910,0.029,1882.1478206718314,54.815863968702374
1920,0.005,1899.82710624429,47.9804353670879
1910,0.03,1883.6588081114758,52.93725578729668
1920,0.006,1898.3821371997676,47.41677680412991
1920,0.008,1898.3821372064554,47.416776638878645
1920,0.009000000000000001,1898.382137242707,47.41677666122052
1920,0.01,1899.5913665509815,45.61775172454131
1920,0.012,1897.5873227788534,47.98850126315992
1920,0.011000000000000001,1897.5873227909326,47.98850108752473
1920,0.007,1898.3821372966213,47.41677661437624
1920,0.015000000000000001,1893.1727380885027,53.62139561683686
1920,0.017,1893.1727379067283,53.62139577812498
1920,0.016,1893.1727380992143,53.6213957397797
1920,0.013000000000000001,1897.587323198552,47.988500896635486
1920,0.019,1893.172738104941,53.621395651413174
1920,0.018000000000000002,1893.1727378149715,53.621395988357506
1920,0.02,1893.902247867071,52.98088484164986
1920,0.014,1897.587322790098,47.98850115876858
1920,0.021,1895.840174436492,54.36679412106449
1920,0.022000000000000002,1895.84017430381,54.36679452419745
1920,0.023,1895.84017455942,54.3667942242235
1920,0.024,1895.8401742039302,54.3667945093283
1920,0.025,1896.500392972625,53.572009771587155
1920,0.027000000000000003,1891.7732923917306,55.1233445765437
1930,0.005,1909.5660615926354,48.004996116463616
1920,0.029,1891.773292232755,55.12334450591734
1920,0.028,1891.7732919398254,55.12334485028895
1920,0.026000000000000002,1891.7732924312859,55.123344548239935
1930,0.006,1908.4089893554274,47.82595416207801
1930,0.007,1908.4089895568752,47.82595401826871
1930,0.008,1908.4089894030283,47.825954039991025
1930,0.009000000000000001,1908.4089894995332,47.82595403180743
1930,0.01,1909.2061245150796,46.552460615685725
1930,0.011,1907.0966282346758,48.91928688094977
1930,0.013,1907.096628013831,48.91928704018312
1930,0.016,1903.4597095702284,53.59003502115925
1930,0.014,1907.096628089398,48.919286933656316
1930,0.015,1907.716815526798,47.89217165481459
1930,0.019,1903.4597096710872,53.59003480521213
1930,0.017,1903.4597095129322,53.59003488842111
1930,0.018000000000000002,1903.4597096475254,53.59003484521778
1930,0.021,1905.5680023777302,55.07327472920187
1930,0.02,1903.6512288557897,53.44128212007892
1930,0.012,1907.0966280914392,48.91928704592306
1930,0.022,1905.568002508876,55.07327463174604
1930,0.025,1906.707523691336,54.04639939879058
1930,0.023,1905.5680023982845,55.07327513460411
1930,0.027,1901.6729578064908,55.562340920619874
1930,0.028999999999999998,1901.6729576297123,55.56234083238597
1940,0.007,1918.626421948153,47.89631380058698
1940,0.006,1918.6264222382417,47.896313525363865
1930,0.024,1905.5680022620618,55.07327514438267
1930,0.026,1901.6729575186187,55.562341007437404
1930,0.028,1901.6729577328933,55.56234102549401
1930,0.03,1903.615178903827,53.26411776565237
1940,0.008,1918.6264217839869,47.89631390329313
1940,0.009000000000000001,1918.6264217957428,47.896313989276955
1940,0.009999999999999998,1918.6264217599974,47.89631415319456
1940,0.012,1917.0480011680067,49.01550496781702
1940,0.013,1917.048001195057,49.015505019128064
1940,0.014,1917.0480010198462,49.015505079763635
1940,0.015000000000000001,1913.3742974475683,54.009470415710474
1940,0.011,1917.0480010771514,49.0155049402472
1940,0.016999999999999998,1913.374297330445,54.009470771585754
1940,0.016,1913.3742971868292,54.009470665377556
1940,0.018000000000000002,1913.3742971200427,54.00947074068937
1940,0.019,1913.3742971987942,54.00947065203956
1940,0.019999999999999997,1913.3742970285107,54.00947101010478
1940,0.022,1915.9873474224285,55.213042767420454
1940,0.021,1915.987346992147,55.21304307702893
1940,0.023,1915.9873471061742,55.21304259455502
1940,0.027,1911.5824107506116,55.961508856606876
1940,0.025,1916.3168704466,54.38981291903769
1940,0.028,1911.582410636708,55.96150908675601
1940,0.028999999999999998,1911.582410503245,55.961509361518715
1950,0.005,1929.9675799172742,47.57311826914142
1950,0.005999999999999999,1928.4065082115033,48.25044940185386
1950,0.007,1928.4065078461995,48.250449609271456
1940,0.026,1911.5824108527424,55.961509015743744
1940,0.024,1915.9873470244506,55.21304297868122
1950,0.008,1928.4065079424101,48.25044961405831
1950,0.011,1927.198252614072,49.16856452648068
1950,0.01,1929.4271503029454,46.78841809972085
1950,0.011999999999999999,1927.1982524439566,49.16856455802762
1950,0.015,1927.7582241062737,48.23924846666166
1950,0.016,1922.5678683018225,54.2728172520624
1950,0.014,1927.198252357297,49.16856459935307
1950,0.018000000000000002,1922.5678684538,54.272817147493534
1950,0.016999999999999998,1922.567868321517,54.272817101393144
1950,0.013000000000000001,1927.1982523313225,49.16856459813134
1950,0.02,1923.8104192249232,53.8104993494445
1950,0.022,1925.724754345839,55.557001264832884
1950,0.023,1925.7247542252946,55.55700122857371
1950,0.023999999999999997,1925.724753941306,55.55700145383569
1950,0.025,1926.664474313839,54.51652079034263
1950,0.026000000000000002,1921.6257706611616,56.1341440362926
1950,0.019,1922.5678681473396,54.27281750790971
1950,0.009000000000000001,1928.406508129882,48.25044945197109
1950,0.027,1921.6257708360588,56.13414395134244
1950,0.028,1921.6257707197883,56.134144200697136
1950,0.028999999999999998,1921.6257708052565,56.13414408438166
1950,0.021,1925.7247545537011,55.55700091836336
1950,0.03,1923.6335567803403,53.90037435026646
1960,0.005,1939.9741016597752,48.327186313225184
1960,0.006,1938.356960896372,48.2748369835964
1960,0.008,1938.3569607434824,48.274837253521696
1960,0.007,1938.3569606626804,48.274837210201305
1960,0.01,1939.269908163244,46.98407738726813
1960,0.009000000000000001,1938.3569610313587,48.27483694669545
1960,0.011,1936.6616640761267,50.2839682664507
1960,0.012,1936.661664170157,50.28396836162221
1960,0.013,1936.6616641008252,50.283968291199734
1960,0.014,1936.6616641399705,50.28396822714858
1960,0.015,1937.6038618781215,48.70352301997252
1960,0.020999999999999998,1935.4000616818266,55.980020813837285
1960,0.019,1932.8116680044857,54.459460365937915
1960,0.017,1932.811668076226,54.45946037114096
1960,0.02,1933.4952453117073,54.27133222619051
1960,0.018000000000000002,1932.8116680830842,54.45946021469911
1960,0.022,1935.400061940751,55.980020596653546
1960,0.016,1932.8116682967882,54.45946013896213
1960,0.023,1935.4000618702985,55.980020404087945
1960,0.025,1936.4216163897443,54.98971611206619
1960,0.024,1935.4000618532932,55.98002052974491
1960,0.026,1931.5580128567358,56.42155806197122
1960,0.027,1931.5580129750294,56.42155811171769
1960,0.028,1931.558013470893,56.42155757993183
1960,0.029,1931.558013058746,56.42155808288908
1960,0.03,1933.5769006267851,53.97386506803566
1970,0.005,1950.5085062323265,47.7142599989497
1970,0.006,1948.4196472851995,48.225251249799626
1970,0.006999999999999999,1948.4196472966319,48.22525127842956
1970,0.009000000000000001,1948.419647228432,48.22525144630332
1970,0.01,1948.807331210475,47.72917144938848
1970,0.008,1948.4196471643293,48.22525117839377
1970,0.011000000000000001,1946.6883691820835,50.24066384690495
1970,0.012,1946.6883692385704,50.2406639710951
1970,0.013,1946.6883693593536,50.240663891672355
1970,0.013999999999999999,1946.6883689953195,50.240663810516374
1970,0.015000000000000001,1942.8625655745418,54.84132572560658
1970,0.016,1942.8625657217835,54.841325357892494
1970,0.017,1942.8625657925568,54.84132547071328
1970,0.018000000000000002,1942.8625657786176,54.84132541371701
1970,0.019,1942.8625655750043,54.841325658017695
1970,0.020999999999999998,1945.5885380661657,55.96350645134298
1970,0.02,1943.352216001478,53.729412885892096
1970,0.025,1946.020399843735,55.19919473832416
1970,0.023,1945.5885382527445,55.963506521911704
1970,0.026,1941.0586862397656,56.997966555769786
1970,0.024,1945.5885377329625,55.96350698319619
1970,0.027,1941.0586861899174,56.99796623485235
1970,0.022000000000000002,1945.5885379738233,55.96350655353491
1970,0.027999999999999997,1941.058686110346,56.997966530071714
1970,0.029,1941.0586859006376,56.99796645316133
1980,0.005,1959.305952415341,48.687262422106485
1980,0.008,1958.03783923066,48.81974445227878
1980,0.007,1958.0378394998856,48.81974426066226
1980,0.011000000000000001,1956.2589172231542,50.741233908910836
1980,0.009,1958.0378393292397,48.81974421969015
